match_id,innings,over,ball,batter,bowler,non_striker,batter_runs,extras,total_runs,extras_type,wicket_type,player_dismissed
1243924,1,36,3,ASS Fletcher,Nahida Akter,SA Campbelle,0,0,0,,,
1243924,1,36,4,ASS Fletcher,Nahida Akter,SA Campbelle,0,0,0,,,
1243924,1,36,5,ASS Fletcher,Nahida Akter,SA Campbelle,0,0,0,,,
1243924,1,36,6,ASS Fletcher,Nahida Akter,SA Campbelle,2,0,2,,,
1243924,1,37,1,SA Campbelle,Salma Khatun,ASS Fletcher,1,0,1,,,
1243924,1,37,2,ASS Fletcher,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,37,3,ASS Fletcher,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,37,4,ASS Fletcher,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,37,5,ASS Fletcher,Salma Khatun,SA Campbelle,2,0,2,,,
1243924,1,37,6,ASS Fletcher,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,38,1,SA Campbelle,Fahima Khatun,ASS Fletcher,1,0,1,,,
1243924,1,38,2,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,38,3,ASS Fletcher,Fahima Khatun,SA Campbelle,1,0,1,,,
1243924,1,38,4,SA Campbelle,Fahima Khatun,ASS Fletcher,0,0,0,,,
1243924,1,38,5,SA Campbelle,Fahima Khatun,ASS Fletcher,1,0,1,,,
1243924,1,38,6,ASS Fletcher,Fahima Khatun,SA Campbelle,2,0,2,,,
1243924,1,39,1,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,39,2,SA Campbelle,Ritu Moni,ASS Fletcher,2,0,2,,,
1243924,1,39,3,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,39,4,SA Campbelle,Ritu Moni,ASS Fletcher,1,0,1,,,
1243924,1,39,5,ASS Fletcher,Ritu Moni,SA Campbelle,1,0,1,,,
1243924,1,39,6,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,40,1,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,40,2,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,40,3,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,40,4,ASS Fletcher,Fahima Khatun,SA Campbelle,1,0,1,,,
1243924,1,40,5,SA Campbelle,Fahima Khatun,ASS Fletcher,1,0,1,,,
1243924,1,40,6,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,41,1,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,41,2,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,41,3,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,41,4,SA Campbelle,Ritu Moni,ASS Fletcher,1,0,1,,,
1243924,1,41,5,ASS Fletcher,Ritu Moni,SA Campbelle,1,0,1,,,
1243924,1,41,6,SA Campbelle,Ritu Moni,ASS Fletcher,0,0,0,,,
1243924,1,42,1,ASS Fletcher,Fahima Khatun,SA Campbelle,1,0,1,,,
1243924,1,42,2,SA Campbelle,Fahima Khatun,ASS Fletcher,4,0,4,,,
1243924,1,42,3,SA Campbelle,Fahima Khatun,ASS Fletcher,0,0,0,,,
1243924,1,42,4,SA Campbelle,Fahima Khatun,ASS Fletcher,1,0,1,,,
1243924,1,42,5,ASS Fletcher,Fahima Khatun,SA Campbelle,0,0,0,,,
1243924,1,42,6,ASS Fletcher,Fahima Khatun,SA Campbelle,1,0,1,,,
1243924,1,43,1,ASS Fletcher,Ritu Moni,SA Campbelle,3,0,3,,,
1243924,1,43,2,SA Campbelle,Ritu Moni,ASS Fletcher,1,0,1,,,
1243924,1,43,3,ASS Fletcher,Ritu Moni,SA Campbelle,0,0,0,,caught,ASS Fletcher
1243924,1,43,4,K Ramharack,Ritu Moni,SA Campbelle,0,5,5,wides,,
1243924,1,43,5,K Ramharack,Ritu Moni,SA Campbelle,0,0,0,,,
1243924,1,43,6,K Ramharack,Ritu Moni,SA Campbelle,0,0,0,,,
1243924,1,43,7,K Ramharack,Ritu Moni,SA Campbelle,0,0,0,,,
1243924,1,44,1,SA Campbelle,Nahida Akter,K Ramharack,0,0,0,,,
1243924,1,44,2,SA Campbelle,Nahida Akter,K Ramharack,0,0,0,,,
1243924,1,44,3,SA Campbelle,Nahida Akter,K Ramharack,1,0,1,,,
1243924,1,44,4,K Ramharack,Nahida Akter,SA Campbelle,1,0,1,,,
1243924,1,44,5,SA Campbelle,Nahida Akter,K Ramharack,1,0,1,,,
1243924,1,44,6,K Ramharack,Nahida Akter,SA Campbelle,0,0,0,,,
1243924,1,45,1,SA Campbelle,Salma Khatun,K Ramharack,1,0,1,,,
1243924,1,45,2,K Ramharack,Salma Khatun,SA Campbelle,1,0,1,,,
1243924,1,45,3,SA Campbelle,Salma Khatun,K Ramharack,0,0,0,,,
1243924,1,45,4,SA Campbelle,Salma Khatun,K Ramharack,4,0,4,,,
1243924,1,45,5,SA Campbelle,Salma Khatun,K Ramharack,0,0,0,,,
1243924,1,45,6,SA Campbelle,Salma Khatun,K Ramharack,1,0,1,,,
1243924,1,46,1,SA Campbelle,Nahida Akter,K Ramharack,0,0,0,,,
1243924,1,46,2,SA Campbelle,Nahida Akter,K Ramharack,1,0,1,,,
1243924,1,46,3,K Ramharack,Nahida Akter,SA Campbelle,2,0,2,,,
1243924,1,46,4,K Ramharack,Nahida Akter,SA Campbelle,1,0,1,,,
1243924,1,46,5,SA Campbelle,Nahida Akter,K Ramharack,4,0,4,,,
1243924,1,46,6,SA Campbelle,Nahida Akter,K Ramharack,1,0,1,,,
1243924,1,47,1,SA Campbelle,Salma Khatun,K Ramharack,0,0,0,,,
1243924,1,47,2,SA Campbelle,Salma Khatun,K Ramharack,1,0,1,,,
1243924,1,47,3,K Ramharack,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,47,4,K Ramharack,Salma Khatun,SA Campbelle,0,0,0,,,
1243924,1,47,5,K Ramharack,Salma Khatun,SA Campbelle,1,0,1,,,
1243924,1,47,6,SA Campbelle,Salma Khatun,K Ramharack,2,0,2,,,
1243924,1,48,1,K Ramharack,Jahanara Alam,SA Campbelle,0,0,0,,,
1243924,1,48,2,K Ramharack,Jahanara Alam,SA Campbelle,0,0,0,,,
1243924,1,48,3,K Ramharack,Jahanara Alam,SA Campbelle,1,0,1,,,
1243924,1,48,4,SA Campbelle,Jahanara Alam,K Ramharack,0,0,0,,,
1243924,1,48,5,SA Campbelle,Jahanara Alam,K Ramharack,0,0,0,,,
1243924,1,48,6,SA Campbelle,Jahanara Alam,K Ramharack,1,0,1,,,
1243924,1,49,1,SA Campbelle,Fariha Trisna,K Ramharack,0,0,0,,,
1243924,1,49,2,SA Campbelle,Fariha Trisna,K Ramharack,2,0,2,,,
1243924,1,49,3,SA Campbelle,Fariha Trisna,K Ramharack,4,0,4,,,
1243924,1,49,4,SA Campbelle,Fariha Trisna,K Ramharack,0,0,0,,,
1243924,1,49,5,SA Campbelle,Fariha Trisna,K Ramharack,0,0,0,,run out,K Ramharack
1243924,1,49,6,SS Connell,Fariha Trisna,SA Campbelle,2,0,2,,,
1243924,2,0,1,Shamima Sultana,HK Matthews,Sharmin Akhter,0,1,1,wides,,
1243924,2,0,2,Shamima Sultana,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,0,3,Shamima Sultana,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,0,4,Shamima Sultana,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,0,5,Shamima Sultana,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,0,6,Shamima Sultana,HK Matthews,Sharmin Akhter,0,0,0,,lbw,Shamima Sultana
1243924,2,0,7,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,1,1,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,1,2,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,1,3,Sharmin Akhter,SS Connell,Fargana Hoque,4,0,4,,,
1243924,2,1,4,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,1,5,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,1,6,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,2,1,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,2,2,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,2,3,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,2,4,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,2,5,Fargana Hoque,HK Matthews,Sharmin Akhter,1,0,1,,,
1243924,2,2,6,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,3,1,Fargana Hoque,SS Connell,Sharmin Akhter,1,0,1,,,
1243924,2,3,2,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,3,3,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,3,4,Sharmin Akhter,SS Connell,Fargana Hoque,4,0,4,,,
1243924,2,3,5,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,3,6,Sharmin Akhter,SS Connell,Fargana Hoque,2,0,2,,,
1243924,2,4,1,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,4,2,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,4,3,Fargana Hoque,HK Matthews,Sharmin Akhter,1,0,1,,,
1243924,2,4,4,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,4,5,Sharmin Akhter,HK Matthews,Fargana Hoque,2,0,2,,,
1243924,2,4,6,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,5,1,Fargana Hoque,SS Connell,Sharmin Akhter,0,0,0,,,
1243924,2,5,2,Fargana Hoque,SS Connell,Sharmin Akhter,1,0,1,,,
1243924,2,5,3,Sharmin Akhter,SS Connell,Fargana Hoque,0,0,0,,,
1243924,2,5,4,Sharmin Akhter,SS Connell,Fargana Hoque,1,0,1,,,
1243924,2,5,5,Fargana Hoque,SS Connell,Sharmin Akhter,0,0,0,,,
1243924,2,5,6,Fargana Hoque,SS Connell,Sharmin Akhter,0,1,1,wides,,
1243924,2,5,7,Fargana Hoque,SS Connell,Sharmin Akhter,1,0,1,,,
1243924,2,6,1,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,6,2,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,6,3,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,6,4,Fargana Hoque,HK Matthews,Sharmin Akhter,1,0,1,,,
1243924,2,6,5,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,6,6,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,7,1,Fargana Hoque,DJS Dottin,Sharmin Akhter,0,1,1,wides,,
1243924,2,7,2,Fargana Hoque,DJS Dottin,Sharmin Akhter,2,0,2,,,
1243924,2,7,3,Fargana Hoque,DJS Dottin,Sharmin Akhter,1,0,1,,,
1243924,2,7,4,Sharmin Akhter,DJS Dottin,Fargana Hoque,0,0,0,,,
1243924,2,7,5,Sharmin Akhter,DJS Dottin,Fargana Hoque,0,0,0,,,
1243924,2,7,6,Sharmin Akhter,DJS Dottin,Fargana Hoque,4,0,4,,,
1243924,2,7,7,Sharmin Akhter,DJS Dottin,Fargana Hoque,0,0,0,,,
1243924,2,8,1,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,8,2,Fargana Hoque,HK Matthews,Sharmin Akhter,0,0,0,,,
1243924,2,8,3,Fargana Hoque,HK Matthews,Sharmin Akhter,1,0,1,,,
1243924,2,8,4,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,8,5,Sharmin Akhter,HK Matthews,Fargana Hoque,0,0,0,,caught,Sharmin Akhter
1243924,2,8,6,Nigar Sultana,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,9,1,Fargana Hoque,DJS Dottin,Nigar Sultana,0,1,1,wides,,
1243924,2,9,2,Fargana Hoque,DJS Dottin,Nigar Sultana,0,1,1,wides,,
1243924,2,9,3,Fargana Hoque,DJS Dottin,Nigar Sultana,0,0,0,,,
1243924,2,9,4,Fargana Hoque,DJS Dottin,Nigar Sultana,0,0,0,,,
1243924,2,9,5,Fargana Hoque,DJS Dottin,Nigar Sultana,0,0,0,,,
1243924,2,9,6,Fargana Hoque,DJS Dottin,Nigar Sultana,1,0,1,,,
1243924,2,9,7,Nigar Sultana,DJS Dottin,Fargana Hoque,2,0,2,,,
1243924,2,9,8,Nigar Sultana,DJS Dottin,Fargana Hoque,0,0,0,,,
1243924,2,10,1,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,10,2,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,10,3,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,10,4,Fargana Hoque,HK Matthews,Nigar Sultana,1,0,1,,,
1243924,2,10,5,Nigar Sultana,HK Matthews,Fargana Hoque,1,0,1,,,
1243924,2,10,6,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,11,1,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,11,2,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,11,3,Nigar Sultana,ASS Fletcher,Fargana Hoque,1,0,1,,,
1243924,2,11,4,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,11,5,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,11,6,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,12,1,Nigar Sultana,HK Matthews,Fargana Hoque,0,0,0,,,
1243924,2,12,2,Nigar Sultana,HK Matthews,Fargana Hoque,1,0,1,,,
1243924,2,12,3,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,12,4,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,12,5,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,12,6,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,13,1,Nigar Sultana,ASS Fletcher,Fargana Hoque,4,0,4,,,
1243924,2,13,2,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,13,3,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,13,4,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,13,5,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,13,6,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,14,1,Fargana Hoque,HK Matthews,Nigar Sultana,4,0,4,,,
1243924,2,14,2,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,14,3,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,14,4,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,14,5,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,14,6,Fargana Hoque,HK Matthews,Nigar Sultana,0,0,0,,,
1243924,2,15,1,Nigar Sultana,ASS Fletcher,Fargana Hoque,1,0,1,,,
1243924,2,15,2,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,15,3,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,15,4,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,1,1,wides,,
1243924,2,15,5,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,15,6,Fargana Hoque,ASS Fletcher,Nigar Sultana,1,0,1,,,
1243924,2,15,7,Nigar Sultana,ASS Fletcher,Fargana Hoque,1,0,1,,,
1243924,2,16,1,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,16,2,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,16,3,Nigar Sultana,K Ramharack,Fargana Hoque,1,0,1,,,
1243924,2,16,4,Fargana Hoque,K Ramharack,Nigar Sultana,0,0,0,,,
1243924,2,16,5,Fargana Hoque,K Ramharack,Nigar Sultana,0,0,0,,,
1243924,2,16,6,Fargana Hoque,K Ramharack,Nigar Sultana,0,0,0,,,
1243924,2,17,1,Nigar Sultana,ASS Fletcher,Fargana Hoque,0,0,0,,,
1243924,2,17,2,Nigar Sultana,ASS Fletcher,Fargana Hoque,1,0,1,,,
1243924,2,17,3,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,17,4,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,17,5,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,17,6,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,18,1,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,18,2,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,18,3,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,18,4,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,18,5,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,18,6,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,19,1,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,19,2,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,19,3,Fargana Hoque,ASS Fletcher,Nigar Sultana,2,0,2,,,
1243924,2,19,4,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,19,5,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,19,6,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,20,1,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,20,2,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,20,3,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,20,4,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,20,5,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,20,6,Nigar Sultana,K Ramharack,Fargana Hoque,0,0,0,,,
1243924,2,21,1,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,1,1,wides,,
1243924,2,21,2,Fargana Hoque,ASS Fletcher,Nigar Sultana,4,0,4,,,
1243924,2,21,3,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,21,4,Fargana Hoque,ASS Fletcher,Nigar Sultana,0,0,0,,bowled,Fargana Hoque
1243924,2,21,5,Rumana Ahmed,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,21,6,Rumana Ahmed,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,21,7,Rumana Ahmed,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,22,1,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,22,2,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,22,3,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,22,4,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,22,5,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,22,6,Nigar Sultana,K Ramharack,Rumana Ahmed,0,0,0,,,
1243924,2,23,1,Rumana Ahmed,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,23,2,Rumana Ahmed,ASS Fletcher,Nigar Sultana,0,0,0,,caught,Rumana Ahmed
1243924,2,23,3,Ritu Moni,ASS Fletcher,Nigar Sultana,0,0,0,,lbw,Ritu Moni
1243924,2,23,4,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,23,5,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,23,6,Salma Khatun,ASS Fletcher,Nigar Sultana,2,0,2,,,
1243924,2,24,1,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,24,2,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,24,3,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,24,4,Nigar Sultana,K Ramharack,Salma Khatun,1,0,1,,,
1243924,2,24,5,Salma Khatun,K Ramharack,Nigar Sultana,1,0,1,,,
1243924,2,24,6,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,25,1,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,25,2,Salma Khatun,ASS Fletcher,Nigar Sultana,4,0,4,,,
1243924,2,25,3,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,25,4,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,25,5,Salma Khatun,ASS Fletcher,Nigar Sultana,2,0,2,,,
1243924,2,25,6,Salma Khatun,ASS Fletcher,Nigar Sultana,0,0,0,,,
1243924,2,26,1,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,26,2,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,26,3,Nigar Sultana,K Ramharack,Salma Khatun,1,0,1,,,
1243924,2,26,4,Salma Khatun,K Ramharack,Nigar Sultana,1,0,1,,,
1243924,2,26,5,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,26,6,Nigar Sultana,K Ramharack,Salma Khatun,1,0,1,,,
1243924,2,27,1,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,27,2,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,27,3,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,27,4,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,27,5,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,27,6,Nigar Sultana,ASS Fletcher,Salma Khatun,2,0,2,,,
1243924,2,28,1,Salma Khatun,K Ramharack,Nigar Sultana,0,0,0,,,
1243924,2,28,2,Salma Khatun,K Ramharack,Nigar Sultana,0,0,0,,,
1243924,2,28,3,Salma Khatun,K Ramharack,Nigar Sultana,1,0,1,,,
1243924,2,28,4,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,28,5,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,28,6,Nigar Sultana,K Ramharack,Salma Khatun,1,0,1,,,
1243924,2,29,1,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,29,2,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,29,3,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,29,4,Nigar Sultana,ASS Fletcher,Salma Khatun,2,0,2,,,
1243924,2,29,5,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,29,6,Nigar Sultana,ASS Fletcher,Salma Khatun,0,0,0,,,
1243924,2,30,1,Salma Khatun,K Ramharack,Nigar Sultana,1,0,1,,,
1243924,2,30,2,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,30,3,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,30,4,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,30,5,Nigar Sultana,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,30,6,Nigar Sultana,K Ramharack,Salma Khatun,1,0,1,,,
1243924,2,31,1,Nigar Sultana,SR Taylor,Salma Khatun,0,0,0,,,
1243924,2,31,2,Nigar Sultana,SR Taylor,Salma Khatun,0,1,1,noballs,,
1243924,2,31,3,Nigar Sultana,SR Taylor,Salma Khatun,2,0,2,,,
1243924,2,31,4,Nigar Sultana,SR Taylor,Salma Khatun,0,0,0,,,
1243924,2,31,5,Nigar Sultana,SR Taylor,Salma Khatun,1,0,1,,,
1243924,2,31,6,Salma Khatun,SR Taylor,Nigar Sultana,0,0,0,,,
1243924,2,31,7,Salma Khatun,SR Taylor,Nigar Sultana,0,0,0,,,
1243924,2,32,1,Nigar Sultana,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,32,2,Nigar Sultana,HK Matthews,Salma Khatun,0,0,0,,lbw,Nigar Sultana
1243924,2,32,3,Fahima Khatun,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,32,4,Fahima Khatun,HK Matthews,Salma Khatun,0,0,0,,bowled,Fahima Khatun
1243924,2,32,5,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,32,6,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,33,1,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,33,2,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,33,3,Salma Khatun,SR Taylor,Nahida Akter,1,0,1,,,
1243924,2,33,4,Nahida Akter,SR Taylor,Salma Khatun,0,0,0,,,
1243924,2,33,5,Nahida Akter,SR Taylor,Salma Khatun,0,0,0,,,
1243924,2,33,6,Nahida Akter,SR Taylor,Salma Khatun,0,0,0,,,
1243924,2,34,1,Salma Khatun,HK Matthews,Nahida Akter,0,0,0,,,
1243924,2,34,2,Salma Khatun,HK Matthews,Nahida Akter,1,0,1,,,
1243924,2,34,3,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,34,4,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,34,5,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,34,6,Nahida Akter,HK Matthews,Salma Khatun,0,0,0,,,
1243924,2,35,1,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,35,2,Salma Khatun,SR Taylor,Nahida Akter,0,1,1,wides,,
1243924,2,35,3,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,35,4,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,35,5,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,35,6,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,35,7,Salma Khatun,SR Taylor,Nahida Akter,0,0,0,,,
1243924,2,36,1,Nahida Akter,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,36,2,Nahida Akter,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,36,3,Nahida Akter,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,36,4,Nahida Akter,K Ramharack,Salma Khatun,0,0,0,,,
1243924,2,36,5,Nahida Akter,K Ramharack,Salma Khatun,4,0,4,,,
